Id,FinServ_Category__pc,FinServ_Contact_Status__pc,FinServ__CommunicationPreferences__pc,FinServ__ContactPreference__pc,FinServ__LastUsedChannel__c
001am00002AYOqEAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOqFAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOqGAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOqHAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOqIAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOqJAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOqKAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOqLAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOqMAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOqNAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOqOAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOqPAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOqQAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOqRAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOqSAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOqTAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOqUAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOqVAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOqWAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOqXAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOqYAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOqZAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOqaAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOqbAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOqcAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOqdAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOqeAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOqfAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOqgAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOqhAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOqiAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOqjAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOqkAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOqlAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOqmAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOqnAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOqoAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOqpAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOqqAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOqrAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOqsAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOqtAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOquAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOqvAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOqwAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOqxAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOqyAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOqzAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOr0AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOr1AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOr2AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOr3AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOr4AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOr5AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOr6AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOr7AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOr8AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOr9AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOrAAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOrBAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOrCAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOrDAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOrEAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOrFAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOrGAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOrHAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOrIAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOrJAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOrKAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOrLAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOrMAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOrNAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOrOAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOrPAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOrQAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOrRAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOrSAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOrTAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOrUAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOrVAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOrWAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOrXAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOrYAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOrZAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOraAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOrbAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOrcAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOrdAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOreAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOrfAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOrgAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOrhAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOriAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOrjAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOrkAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOrlAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOrmAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOrnAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOroAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOrpAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOrqAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOrrAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOrsAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOrtAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOruAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOrvAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOrwAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOrxAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOryAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOrzAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOs0AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOs1AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOs2AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOs3AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOs4AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOs5AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOs6AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOs7AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOs8AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOs9AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOsAAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOsBAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOsCAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOsDAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOsEAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOsFAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOsGAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOsHAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOsIAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOsJAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOsKAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOvZAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOvaAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOvbAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOvcAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOvdAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOveAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOvfAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOvgAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOvhAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOviAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOvjAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOvkAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOvlAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOvmAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOvnAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOvoAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOvpAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOvqAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOvrAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOvsAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOvtAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOvuAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOvvAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOvwAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOvxAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOvyAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOvzAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOw0AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOw1AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOw2AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOw3AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOw4AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOw5AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOw6AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOw7AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOw8AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOw9AAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOwAAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOwBAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOwCAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOwDAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOwEAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOwFAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOwGAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOwHAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOwIAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOwJAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOwKAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOwLAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOwMAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOwNAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOwOAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOwPAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOwQAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOwRAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOwSAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002AYOwTAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOwUAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOwVAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002AYOwWAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOwXAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOwYAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOwZAAX,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOwaAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOwbAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOwcAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOwdAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002AYOweAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002AYOwfAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOwgAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002AYOwhAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOwiAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOwjAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOwkAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOwlAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002AYOwmAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002AYOwnAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002AYOwoAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOwpAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOwqAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002AYOwrAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002AYOwsAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002AYOwtAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002AYOwuAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002AYOwvAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002AYOwwAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002AYOwxAAH,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
