Id,FinServ__NetWorth__c,FinServ__CreditRating__c,Tier__c,FinServ__LifetimeValue__c,FinServ__LastUsedChannel__c,Ownership,TickerSymbol
001am00002AYOF0AAP,3878696,Fair,C,67877,Call Center,Private,
001am00002AYOF1AAP,3360292,Fair,C,58805,Other,Public,DAVI
001am00002AYOF2AAP,691292,Fair,C,25000,Web,Private,
001am00002AYOF3AAP,3803776,Fair,C,66566,Other,Private,
001am00002AYOF4AAP,2414576,Good,C,42255,Branch,Private,
001am00002AYOF5AAP,2973668,Fair,C,52039,Branch,Private,
001am00002AYOF6AAP,1030872,Fair,C,25000,Call Center,Public,SNYD
001am00002AYOF7AAP,625848,Good,C,25000,Web,Private,
001am00002AYOF8AAP,602760,Poor,C,25000,Branch,Private,
001am00002AYOF9AAP,3791952,Fair,C,66359,Call Center,Private,
001am00002AYOFAAA5,3556036,Good,C,62230,Other,Private,
001am00002AYOFBAA5,3294052,Fair,C,57645,Web,Public,THOM
001am00002AYOFCAA5,1136056,Fair,C,25000,Other,Private,
001am00002AYOFDAA5,3745392,Good,C,65544,Call Center,Private,
001am00002AYOFEAA5,2247256,Good,C,39326,Call Center,Private,
001am00002AYOFFAA5,1008856,Poor,C,25000,Other,Private,
001am00002AYOFGAA5,841284,Fair,C,25000,Mobile,Private,
001am00002AYOFHAA5,2942276,Fair,C,51489,Branch,Private,
001am00002AYOFIAA5,294020,Good,C,25000,Mobile,Public,CUEV
001am00002AYOFJAA5,2010856,Fair,C,35189,Branch,Private,
001am00002AYOFKAA5,608996,Excellent,C,25000,Web,Private,
001am00002AYOFLAA5,2424704,Good,C,42432,Web,Private,
001am00002AYOFMAA5,3044300,Good,C,53275,Call Center,Private,
001am00002AYOFNAA5,884232,Good,C,25000,Branch,Public,SCHU
001am00002AYOFOAA5,901496,Fair,C,25000,Call Center,Private,
001am00002AYOFPAA5,3301564,Good,C,57777,Mobile,Private,
001am00002AYOFQAA5,2501216,Fair,C,43771,Call Center,Private,
001am00002AYOFRAA5,978296,Fair,C,25000,Other,Private,
001am00002AYOFSAA5,3048220,Good,C,53343,Other,Private,
001am00002AYOFTAA5,3521584,Fair,C,61627,Web,Other,
001am00002AYOFUAA5,2130448,Fair,C,37282,Other,Private,
001am00002AYOFVAA5,1494160,Fair,C,26147,Other,Private,
001am00002AYOFWAA5,1011192,Fair,C,25000,Web,Private,
001am00002AYOFXAA5,389724,Good,C,25000,Mobile,Private,
001am00002AYOFYAA5,3168068,Fair,C,55441,Other,Private,
001am00002AYOFZAA5,3771696,Good,C,66004,Other,Private,
001am00002AYOFaAAP,3888064,Good,C,68041,Branch,Other,
001am00002AYOFbAAP,3237132,Fair,C,56649,Mobile,Private,
001am00002AYOFcAAP,2710652,Fair,C,47436,Other,Private,
001am00002AYOFdAAP,2978496,Fair,C,52123,Mobile,Private,
001am00002AYOFeAAP,2352920,Fair,C,41176,Mobile,Public,HARR
001am00002AYOFfAAP,3112884,Good,C,54475,Call Center,Other,
001am00002AYOFgAAP,680876,Fair,C,25000,Mobile,Private,
001am00002AYOFhAAP,901100,Fair,C,25000,Web,Private,
001am00002AYOFiAAP,3627860,Good,C,63487,Branch,Private,
001am00002AYOFjAAP,1035520,Good,C,25000,Mobile,Private,
001am00002AYOFkAAP,1937524,Fair,C,33906,Call Center,Private,
001am00002AYOFlAAP,1122488,Fair,C,25000,Call Center,Private,
001am00002AYOFmAAP,2629572,Good,C,46017,Branch,Subsidiary,
001am00002AYOFnAAP,2185076,Excellent,C,38238,Call Center,Private,
001am00002AYOFoAAP,3105804,Excellent,C,54351,Branch,Private,
001am00002AYOFpAAP,847288,Fair,C,25000,Web,Private,
001am00002AYOFqAAP,2967452,Good,C,51930,Branch,Private,
001am00002AYOFrAAP,1340812,Fair,C,25000,Mobile,Private,
001am00002AYOFsAAP,1199308,Fair,C,25000,Web,Private,
001am00002AYOFtAAP,2443868,Good,C,42767,Branch,Private,
001am00002AYOFuAAP,1762744,Fair,C,30848,Web,Private,
001am00002AYOFvAAP,1934716,Fair,C,33857,Branch,Private,
001am00002AYOFwAAP,1822936,Fair,C,31901,Call Center,Public,HALL
001am00002AYOFxAAP,2990888,Good,C,52340,Other,Private,
001am00002AYOFyAAP,3895264,Fair,C,68167,Branch,Private,
001am00002AYOFzAAP,2497264,Good,C,43702,Mobile,Private,
001am00002AYOG0AAP,428544,Good,C,25000,Call Center,Private,
001am00002AYOG1AAP,1091280,Good,C,25000,Mobile,Private,
001am00002AYOG2AAP,1533488,Poor,C,26836,Web,Private,
001am00002AYOG3AAP,3834904,Fair,C,67110,Other,Private,
001am00002AYOG4AAP,2330128,Poor,C,40777,Mobile,Private,
001am00002AYOG5AAP,1548580,Good,C,27100,Branch,Private,
001am00002AYOG6AAP,1717824,Excellent,C,30061,Other,Private,
001am00002AYOG7AAP,708212,Fair,C,25000,Web,Private,
001am00002AYOG8AAP,3446124,Good,C,60307,Other,Private,
001am00002AYOG9AAP,3752912,Fair,C,65675,Branch,Private,
001am00002AYOGAAA5,1019572,Good,C,25000,Other,Private,
001am00002AYOGBAA5,323364,Good,C,25000,Other,Public,MCCA
001am00002AYOGCAA5,1982064,Fair,C,34686,Branch,Other,
001am00002AYOGDAA5,790384,Fair,C,25000,Mobile,Private,
001am00002AYOGEAA5,2333064,Good,C,40828,Other,Private,
001am00002AYOGFAA5,2361084,Good,C,41318,Call Center,Private,
001am00002AYOGGAA5,1427080,Fair,C,25000,Other,Private,
001am00002AYOGHAA5,274140,Good,C,25000,Other,Private,
001am00002AYOGIAA5,3576656,Fair,C,62591,Mobile,Private,
001am00002AYOGJAA5,623184,Good,C,25000,Branch,Public,ALEX
001am00002AYOGKAA5,2966156,Good,C,51907,Branch,Private,
001am00002AYOGLAA5,856292,Good,C,25000,Mobile,Private,
001am00002AYOGMAA5,3162172,Good,C,55338,Web,Private,
001am00002AYOGNAA5,2865948,Good,C,50154,Branch,Private,
001am00002AYOGOAA5,519352,Good,C,25000,Mobile,Private,
001am00002AYOGPAA5,1235632,Good,C,25000,Web,Subsidiary,
001am00002AYOGQAA5,2626352,Poor,C,45961,Web,Private,
001am00002AYOGRAA5,2497528,Fair,C,43706,Other,Private,
001am00002AYOGSAA5,1565340,Fair,C,27393,Call Center,Other,
001am00002AYOGTAA5,1271520,Fair,C,25000,Branch,Private,
001am00002AYOGUAA5,2636224,Good,C,46133,Other,Private,
001am00002AYOGVAA5,3219884,Poor,C,56347,Mobile,Other,
001am00002AYOGWAA5,2855156,Fair,C,49965,Web,Private,
001am00002AYOGXAA5,2041288,Good,C,35722,Web,Private,
001am00002AYOGYAA5,3280144,Fair,C,57402,Branch,Other,
001am00002AYOGZAA5,665108,Good,C,25000,Mobile,Private,
001am00002AYOGaAAP,3714004,Fair,C,64995,Call Center,Private,
001am00002AYOGbAAP,3386904,Fair,C,59270,Branch,Private,
001am00002AYOGcAAP,576632,Fair,C,25000,Branch,Private,
001am00002AYOGdAAP,2543544,Good,C,44512,Call Center,Private,
001am00002AYOGeAAP,3051264,Fair,C,53397,Branch,Other,
001am00002AYOGfAAP,3519952,Good,C,61599,Other,Private,
001am00002AYOGgAAP,391940,Fair,C,25000,Mobile,Private,
001am00002AYOGhAAP,3682964,Good,C,64451,Branch,Subsidiary,
001am00002AYOGiAAP,2952184,Good,C,51663,Other,Private,
001am00002AYOGjAAP,1566464,Good,C,27413,Other,Private,
001am00002AYOGkAAP,3455144,Excellent,C,60465,Other,Private,
001am00002AYOGlAAP,2240856,Good,C,39214,Call Center,Private,
001am00002AYOGmAAP,3217288,Good,C,56302,Call Center,Private,
001am00002AYOGnAAP,2148172,Fair,C,37593,Mobile,Private,
001am00002AYOGoAAP,649748,Fair,C,25000,Other,Private,
001am00002AYOGpAAP,2312900,Fair,C,40475,Branch,Private,
001am00002AYOGqAAP,2713284,Fair,C,47482,Web,Private,
001am00002AYOGrAAP,1521100,Fair,C,26619,Call Center,Private,
001am00002AYOGsAAP,1380108,Fair,C,25000,Branch,Private,
001am00002AYOGtAAP,1605204,Fair,C,28091,Web,Private,
001am00002AYOGuAAP,2597904,Good,C,45463,Branch,Other,
001am00002AYOGvAAP,3061140,Good,C,53569,Call Center,Private,
001am00002AYOGwAAP,3986672,Excellent,C,69766,Mobile,Private,
001am00002AYOGxAAP,1808820,Fair,C,31654,Call Center,Private,
001am00002AYOGyAAP,3583288,Fair,C,62707,Mobile,Private,
001am00002AYOGzAAP,246260,Good,C,25000,Other,Private,
001am00002AYOH0AAP,3080844,Fair,C,53914,Mobile,Private,
001am00002AYOH1AAP,319484,Good,C,25000,Web,Private,
001am00002AYOH2AAP,3239040,Fair,C,56683,Call Center,Private,
001am00002AYOH3AAP,3927248,Good,C,68726,Other,Private,
001am00002AYOH4AAP,3975600,Fair,C,69573,Mobile,Private,
001am00002AYOH5AAP,3942400,Good,C,68992,Web,Private,
001am00002AYOH6AAP,3430916,Good,C,60041,Web,Public,POPE
001am00002AYOH7AAP,3029360,Good,C,53013,Mobile,Private,
001am00002AYOH8AAP,1345420,Excellent,C,25000,Other,Private,
001am00002AYOH9AAP,1901452,Excellent,C,33275,Branch,Subsidiary,
001am00002AYOHAAA5,1243684,Poor,C,25000,Branch,Private,
001am00002AYOHBAA5,3381800,Good,C,59181,Web,Private,
001am00002AYOHCAA5,340692,Good,C,25000,Mobile,Private,
001am00002AYOHDAA5,3112684,Good,C,54471,Other,Private,
001am00002AYOHEAA5,2134408,Fair,C,37352,Call Center,Subsidiary,
001am00002AYOKTAA5,639572,Fair,C,25000,Branch,Public,ANDR
001am00002AYOKUAA5,2983564,Fair,C,52212,Call Center,Public,GOOD
001am00002AYOKVAA5,692384,Fair,C,25000,Web,Private,
001am00002AYOKWAA5,802164,Fair,C,25000,Other,Public,MARK
001am00002AYOKXAA5,1694032,Fair,C,29645,Other,Private,
001am00002AYOKYAA5,739960,Excellent,C,25000,Branch,Private,
001am00002AYOKZAA5,2795120,Good,C,48914,Branch,Private,
001am00002AYOKaAAP,2198616,Fair,C,38475,Other,Private,
001am00002AYOKbAAP,3833528,Good,C,67086,Call Center,Other,
001am00002AYOKcAAP,2691692,Poor,C,47104,Call Center,Public,LOPE
001am00002AYOKdAAP,2998400,Good,C,52472,Other,Private,
001am00002AYOKeAAP,2933656,Fair,C,51338,Other,Subsidiary,
001am00002AYOKfAAP,2104248,Good,C,36824,Mobile,Private,
001am00002AYOKgAAP,903152,Good,C,25000,Web,Private,
001am00002AYOKhAAP,3354024,Fair,C,58695,Web,Public,RUIZ
001am00002AYOKiAAP,2204748,Fair,C,38583,Web,Private,
001am00002AYOKjAAP,3821264,Fair,C,66872,Call Center,Subsidiary,
001am00002AYOKkAAP,3901508,Good,C,68276,Web,Private,
001am00002AYOKlAAP,3222436,Good,C,56392,Call Center,Private,
001am00002AYOKmAAP,3177500,Fair,C,55606,Other,Private,
001am00002AYOKnAAP,2924180,Fair,C,51173,Mobile,Subsidiary,
001am00002AYOKoAAP,1151596,Fair,C,25000,Call Center,Other,
001am00002AYOKpAAP,3424876,Good,C,59935,Branch,Private,
001am00002AYOKqAAP,1166888,Fair,C,25000,Other,Private,
001am00002AYOKrAAP,3776020,Fair,C,66080,Other,Subsidiary,
001am00002AYOKsAAP,3317084,Good,C,58048,Branch,Private,
001am00002AYOKtAAP,1451296,Good,C,25397,Branch,Private,
001am00002AYOKuAAP,1115460,Fair,C,25000,Web,Public,PERE
001am00002AYOKvAAP,3522228,Poor,C,61638,Mobile,Private,
001am00002AYOKwAAP,1455940,Good,C,25478,Call Center,Private,
001am00002AYOKxAAP,265272,Good,C,25000,Branch,Private,
001am00002AYOKyAAP,211388,Fair,C,25000,Web,Private,
001am00002AYOKzAAP,2565388,Good,C,44894,Other,Private,
001am00002AYOL0AAP,2335992,Good,C,40879,Branch,Private,
001am00002AYOL1AAP,501596,Poor,C,25000,Call Center,Subsidiary,
001am00002AYOL2AAP,1113912,Good,C,25000,Call Center,Private,
001am00002AYOL3AAP,3458436,Good,C,60522,Other,Other,
001am00002AYOL4AAP,1500848,Good,C,26264,Mobile,Private,
001am00002AYOL5AAP,2380156,Excellent,C,41652,Web,Private,
001am00002AYOL6AAP,2339608,Good,C,40943,Call Center,Private,
001am00002AYOL7AAP,1279928,Good,C,25000,Branch,Private,
001am00002AYOL8AAP,3731512,Good,C,65301,Other,Private,
001am00002AYOL9AAP,3308944,Good,C,57906,Branch,Private,
001am00002AYOLAAA5,1818260,Good,C,31819,Mobile,Private,
001am00002AYOLBAA5,3970072,Fair,C,69476,Call Center,Subsidiary,
001am00002AYOLCAA5,2782196,Good,C,48688,Call Center,Other,
001am00002AYOLDAA5,3500780,Fair,C,61263,Mobile,Private,
001am00002AYOLEAA5,3330256,Good,C,58279,Branch,Private,
001am00002AYOLFAA5,1640860,Good,C,28715,Web,Other,
001am00002AYOLGAA5,1361420,Good,C,25000,Web,Private,
001am00002AYOLHAA5,249016,Good,C,25000,Call Center,Private,
001am00002AYOLIAA5,2097980,Good,C,36714,Other,Private,
001am00002AYOLJAA5,1296832,Fair,C,25000,Other,Private,
001am00002AYOLKAA5,3003784,Fair,C,52566,Web,Private,
001am00002AYOLLAA5,2640844,Poor,C,46214,Call Center,Private,
001am00002AYOLMAA5,2254356,Good,C,39451,Web,Private,
001am00002AYOLNAA5,635036,Excellent,C,25000,Mobile,Private,
001am00002AYOLOAA5,2772748,Fair,C,48523,Call Center,Private,
001am00002AYOLPAA5,2666844,Fair,C,46669,Branch,Private,
001am00002AYOLQAA5,451744,Good,C,25000,Web,Private,
001am00002AYOLRAA5,2856244,Fair,C,49984,Mobile,Private,
001am00002AYOLSAA5,2068704,Fair,C,36202,Call Center,Private,
001am00002AYOLTAA5,1509196,Fair,C,26410,Web,Private,
001am00002AYOLUAA5,2386500,Fair,C,41763,Call Center,Private,
001am00002AYOLVAA5,2536536,Fair,C,44389,Branch,Private,
001am00002AYOLWAA5,2789816,Fair,C,48821,Mobile,Public,SMIT
001am00002AYOLXAA5,1917208,Good,C,33551,Mobile,Private,
001am00002AYOLYAA5,3969068,Good,C,69458,Call Center,Other,
001am00002AYOLZAA5,1205692,Good,C,25000,Call Center,Private,
001am00002AYOLaAAP,1365388,Good,C,25000,Other,Private,
001am00002AYOLbAAP,3458080,Fair,C,60516,Mobile,Private,
001am00002AYOLcAAP,1657812,Poor,C,29011,Call Center,Private,
001am00002AYOLdAAP,1175316,Fair,C,25000,Other,Private,
001am00002AYOLeAAP,1397548,Poor,C,25000,Web,Private,
001am00002AYOLfAAP,2510196,Fair,C,43928,Branch,Private,
001am00002AYOLgAAP,1860156,Excellent,C,32552,Call Center,Subsidiary,
001am00002AYOLhAAP,233344,Fair,C,25000,Branch,Private,
001am00002AYOLiAAP,3262444,Good,C,57092,Call Center,Private,
001am00002AYOLjAAP,3002064,Good,C,52536,Call Center,Private,
001am00002AYOLkAAP,1228304,Excellent,C,25000,Web,Private,
001am00002AYOLlAAP,986612,Good,C,25000,Other,Private,
001am00002AYOLmAAP,2807896,Good,C,49138,Other,Private,
001am00002AYOLnAAP,1827208,Fair,C,31976,Web,Private,
001am00002AYOLoAAP,2267568,Good,C,39682,Call Center,Private,
001am00002AYOLpAAP,2278340,Good,C,39870,Branch,Private,
001am00002AYOLqAAP,3593460,Excellent,C,62885,Branch,Subsidiary,
001am00002AYOLrAAP,3176624,Fair,C,55590,Call Center,Private,
001am00002AYOLsAAP,1311180,Good,C,25000,Mobile,Private,
001am00002AYOLtAAP,3281664,Fair,C,57429,Mobile,Private,
001am00002AYOLuAAP,1933284,Fair,C,33832,Mobile,Private,
001am00002AYOLvAAP,3539592,Poor,C,61942,Web,Private,
001am00002AYOLwAAP,2347292,Fair,C,41077,Web,Private,
001am00002AYOLxAAP,2628948,Good,C,46006,Web,Private,
001am00002AYOLyAAP,1702912,Good,C,29800,Mobile,Private,
001am00002AYOLzAAP,429324,Fair,C,25000,Web,Private,
001am00002AYOM0AAP,508328,Fair,C,25000,Web,Subsidiary,
001am00002AYOM1AAP,3119332,Good,C,54588,Web,Private,
001am00002AYOM2AAP,2458704,Good,C,43027,Other,Private,
001am00002AYOM3AAP,1803492,Fair,C,31561,Mobile,Subsidiary,
001am00002AYOM4AAP,3292492,Good,C,57618,Call Center,Private,
001am00002AYOM5AAP,1581756,Good,C,27680,Call Center,Private,
001am00002AYOM6AAP,748260,Poor,C,25000,Call Center,Private,
001am00002AYOM7AAP,2550352,Poor,C,44631,Branch,Other,
001am00002AYOM8AAP,3190752,Poor,C,55838,Call Center,Private,
001am00002AYOM9AAP,1613752,Poor,C,28240,Mobile,Private,
001am00002AYOMAAA5,491504,Fair,C,25000,Mobile,Subsidiary,
001am00002AYOMBAA5,823316,Fair,C,25000,Mobile,Private,
001am00002AYOMCAA5,1816376,Fair,C,31786,Other,Private,
001am00002AYOMDAA5,3294396,Fair,C,57651,Mobile,Private,
001am00002AYOMEAA5,766260,Fair,C,25000,Mobile,Subsidiary,
001am00002AYOMFAA5,460748,Good,C,25000,Other,Private,
001am00002AYOMGAA5,533264,Fair,C,25000,Branch,Private,
001am00002AYOMHAA5,2526700,Good,C,44217,Branch,Private,
001am00002AYOMIAA5,1346704,Good,C,25000,Call Center,Private,
001am00002AYOMJAA5,1031968,Fair,C,25000,Other,Public,CLAR
001am00002AYOMKAA5,3802768,Fair,C,66548,Mobile,Other,
001am00002AYOMLAA5,386612,Good,C,25000,Call Center,Private,
001am00002AYOMMAA5,371896,Good,C,25000,Web,Private,
001am00002AYOMNAA5,1500680,Good,C,26261,Other,Public,TAYL
001am00002AYOMOAA5,3383844,Fair,C,59217,Branch,Private,
001am00002AYOMPAA5,1992816,Good,C,34874,Web,Private,
001am00002AYOMQAA5,2421416,Good,C,42374,Call Center,Private,
001am00002AYOMRAA5,3716008,Excellent,C,65030,Branch,Private,
001am00002AYOMSAA5,767088,Good,C,25000,Web,Private,
001am00002AYOMTAA5,518568,Fair,C,25000,Mobile,Private,
001am00002AYOMUAA5,2178720,Good,C,38127,Other,Private,
001am00002AYOMVAA5,1224780,Excellent,C,25000,Mobile,Subsidiary,
001am00002AYOMWAA5,2201540,Good,C,38526,Mobile,Public,SLOA
001am00002AYOMXAA5,3092624,Fair,C,54120,Mobile,Private,
001am00002AYOMYAA5,2137704,Fair,C,37409,Other,Private,
001am00002AYOMZAA5,566236,Good,C,25000,Web,Private,
001am00002AYOMaAAP,2371624,Fair,C,41503,Other,Subsidiary,
001am00002AYOMbAAP,393024,Fair,C,25000,Call Center,Private,
001am00002AYOMcAAP,1693884,Fair,C,29642,Other,Private,
001am00002AYOMdAAP,3959356,Fair,C,69288,Mobile,Private,
001am00002AYOMeAAP,2655236,Fair,C,46466,Web,Private,
001am00002AYOMfAAP,3728040,Fair,C,65240,Call Center,Private,
001am00002AYOMgAAP,2415732,Fair,C,42275,Web,Private,
001am00002AYOMhAAP,2106680,Good,C,36866,Mobile,Subsidiary,
001am00002AYOMiAAP,2894692,Good,C,50657,Other,Private,
001am00002AYOMjAAP,611636,Fair,C,25000,Mobile,Private,
001am00002AYOMkAAP,280528,Fair,C,25000,Call Center,Private,
001am00002AYOMlAAP,362892,Good,C,25000,Call Center,Private,
001am00002AYOMmAAP,1709516,Excellent,C,29916,Call Center,Subsidiary,
001am00002AYOMnAAP,937008,Poor,C,25000,Other,Private,
001am00002AYOMoAAP,1847424,Fair,C,32329,Web,Other,
001am00002AYOMpAAP,2431168,Good,C,42545,Call Center,Private,
001am00002AYOMqAAP,2790532,Fair,C,48834,Mobile,Private,
001am00002AYOMrAAP,1650440,Excellent,C,28882,Other,Private,
001am00002AYOMsAAP,1804080,Good,C,31571,Branch,Private,
001am00002AYOMtAAP,1381876,Fair,C,25000,Other,Private,
001am00002AYOMuAAP,1978000,Fair,C,34615,Branch,Private,
001am00002AYOMvAAP,3002652,Good,C,52546,Call Center,Private,
001am00002AYOMwAAP,2051740,Fair,C,35905,Other,Private,
001am00002AYOMxAAP,1666812,Fair,C,29169,Other,Private,
001am00002AYOMyAAP,3839536,Good,C,67191,Branch,Private,
001am00002AYOMzAAP,2431012,Fair,C,42542,Web,Private,
001am00002AYON0AAP,2235452,Fair,C,39120,Mobile,Private,
001am00002AYON1AAP,3464428,Fair,C,60627,Mobile,Private,
001am00002AYON2AAP,2991116,Good,C,52344,Web,Subsidiary,
001am00002AYON3AAP,1015576,Good,C,25000,Web,Subsidiary,
001am00002AYON4AAP,727932,Fair,C,25000,Mobile,Private,
001am00002AYON5AAP,1191392,Fair,C,25000,Branch,Private,
001am00002AYON6AAP,1230232,Fair,C,25000,Other,Private,
001am00002AYON7AAP,3590044,Good,C,62825,Other,Other,
001am00002AYON8AAP,2379072,Good,C,41633,Branch,Private,
001am00002AYON9AAP,3955196,Good,C,69215,Branch,Private,
001am00002AYONAAA5,3649172,Good,C,63860,Call Center,Other,
001am00002AYONBAA5,2673004,Good,C,46777,Call Center,Private,
001am00002AYONCAA5,1319388,Fair,C,25000,Mobile,Private,
001am00002AYONDAA5,796920,Fair,C,25000,Branch,Private,
001am00002AYONEAA5,1875672,Good,C,32824,Web,Private,
001am00002AYONFAA5,2661840,Fair,C,46582,Web,Private,
001am00002AYONGAA5,3188608,Fair,C,55800,Branch,Private,
001am00002AYONHAA5,2936760,Good,C,51393,Other,Private,
001am00002AYONIAA5,2172600,Good,C,38020,Mobile,Private,
001am00002AYONJAA5,3928916,Fair,C,68756,Other,Public,HARD
001am00002AYONKAA5,2831744,Fair,C,49555,Other,Other,
001am00002AYONLAA5,3910444,Good,C,68432,Mobile,Private,
001am00002AYONMAA5,3801596,Fair,C,66527,Mobile,Private,
001am00002AYONNAA5,3896524,Good,C,68189,Mobile,Private,
001am00002AYONOAA5,1848636,Fair,C,32351,Branch,Subsidiary,
001am00002AYONPAA5,3594972,Fair,C,62912,Mobile,Private,
001am00002AYONQAA5,3828684,Good,C,67001,Web,Public,THOM
001am00002AYONRAA5,3985320,Good,C,69743,Other,Private,
001am00002AYONSAA5,3875264,Good,C,67817,Call Center,Private,
001am00002AYONTAA5,1398624,Fair,C,25000,Branch,Private,
001am00002AYONUAA5,3083060,Fair,C,53953,Web,Private,
001am00002AYONVAA5,3358056,Good,C,58765,Mobile,Private,
001am00002AYONWAA5,3856792,Fair,C,67493,Call Center,Private,
001am00002AYONXAA5,2969556,Fair,C,51967,Mobile,Private,
001am00002AYONYAA5,279516,Good,C,25000,Other,Private,
001am00002AYONZAA5,1917140,Good,C,33549,Branch,Private,
001am00002AYONaAAP,2504652,Good,C,43831,Call Center,Private,
001am00002AYONbAAP,650064,Good,C,25000,Call Center,Private,
001am00002AYONcAAP,1002912,Good,C,25000,Mobile,Public,JAME
001am00002AYONdAAP,3406344,Fair,C,59611,Web,Private,
001am00002AYONeAAP,2948244,Fair,C,51594,Web,Private,
001am00002AYONfAAP,2622908,Fair,C,45900,Mobile,Public,DAVI
001am00002AYONgAAP,361420,Good,C,25000,Call Center,Private,
001am00002AYOQvAAP,1630948,Fair,C,28541,Web,Subsidiary,
001am00002AYOQwAAP,449116,Good,C,25000,Other,Private,
001am00002AYOQxAAP,1439720,Fair,C,25195,Web,Private,
001am00002AYOQyAAP,3889344,Fair,C,68063,Web,Private,
001am00002AYOQzAAP,2914676,Fair,C,51006,Mobile,Other,
001am00002AYOR0AAP,621432,Good,C,25000,Web,Other,
001am00002AYOR1AAP,3340124,Good,C,58452,Other,Private,
001am00002AYOR2AAP,3220488,Fair,C,56358,Web,Private,
001am00002AYOR3AAP,3929080,Good,C,68758,Web,Private,
001am00002AYOR4AAP,1804776,Good,C,31583,Call Center,Private,
001am00002AYOR5AAP,2232800,Excellent,C,39074,Mobile,Private,
001am00002AYOR6AAP,735748,Fair,C,25000,Mobile,Private,
001am00002AYOR7AAP,1439884,Good,C,25197,Other,Private,
001am00002AYOR8AAP,1593428,Good,C,27884,Branch,Public,MART
001am00002AYOR9AAP,1329708,Fair,C,25000,Branch,Other,
001am00002AYORAAA5,1025900,Poor,C,25000,Call Center,Subsidiary,
001am00002AYORBAA5,3978428,Good,C,69622,Web,Private,
001am00002AYORCAA5,2133280,Good,C,37332,Branch,Private,
001am00002AYORDAA5,2639812,Good,C,46196,Call Center,Private,
001am00002AYOREAA5,2577580,Fair,C,45107,Call Center,Private,
001am00002AYORFAA5,3243584,Good,C,56762,Call Center,Other,
001am00002AYORGAA5,2117256,Fair,C,37051,Other,Public,WEAV
001am00002AYORHAA5,1260352,Fair,C,25000,Call Center,Private,
001am00002AYORIAA5,884424,Fair,C,25000,Call Center,Private,
001am00002AYORJAA5,2316936,Excellent,C,40546,Mobile,Private,
001am00002AYORKAA5,1003816,Good,C,25000,Mobile,Private,
001am00002AYORLAA5,648324,Fair,C,25000,Other,Subsidiary,
001am00002AYORMAA5,3642568,Excellent,C,63744,Other,Private,
001am00002AYORNAA5,3874228,Excellent,C,67798,Call Center,Public,DANI
001am00002AYOROAA5,800440,Fair,C,25000,Branch,Private,
001am00002AYORPAA5,2405356,Fair,C,42093,Mobile,Private,
001am00002AYORQAA5,2726500,Good,C,47713,Other,Subsidiary,
001am00002AYORRAA5,3130416,Good,C,54782,Mobile,Private,
001am00002AYORSAA5,3306332,Fair,C,57860,Web,Private,
001am00002AYORTAA5,2091044,Good,C,36593,Web,Private,
001am00002AYORUAA5,2379100,Fair,C,41634,Other,Private,
001am00002AYORVAA5,3585976,Good,C,62754,Other,Other,
001am00002AYORWAA5,2256520,Excellent,C,39489,Mobile,Public,EVAN
001am00002AYORXAA5,2060580,Good,C,36060,Other,Private,
001am00002AYORYAA5,825940,Fair,C,25000,Web,Private,
001am00002AYORZAA5,2514436,Excellent,C,44002,Call Center,Private,
001am00002AYORaAAP,3915272,Fair,C,68517,Branch,Private,
001am00002AYORbAAP,1126196,Good,C,25000,Other,Private,
001am00002AYORcAAP,3387952,Fair,C,59289,Branch,Private,
001am00002AYORdAAP,1422780,Fair,C,25000,Other,Private,
001am00002AYOReAAP,2464972,Fair,C,43137,Other,Private,
001am00002AYORfAAP,1238476,Fair,C,25000,Web,Other,
001am00002AYORgAAP,2761388,Fair,C,48324,Other,Private,
